Student_ID,Name,Gender,Age,Department,Semester,Attendance_Percentage,Internal_Marks,External_Marks,City,Email
2873,Student_1873,Male,23,ECE,2,69.48,11.81,67.92,Hyderabad,student1873@college.edu
2874,Student_1874,Female,20,ECE,4,62.05,24.82,31.65,Kolkata,student1874@college.edu
2875,Student_1875,Female,20,CE,3,50.78,15.47,19.59,Delhi,student1875@college.edu
2876,Student_1876,Female,19,ME,7,68,9.09,16.28,Kolkata,student1876@college.edu
2877,Student_1877,Male,17,CE,1,54.49,11.7,10.87,Pune,student1877@college.edu
2878,Student_1878,Female,23,ECE,2,62.84,11.61,37.49,Bangalore,student1878@college.edu
2879,Student_1879,Female,22,CSE,1,54.63,5.39,22.19,Bangalore,student1879@college.edu
2880,Student_1880,Male,19,ECE,6,55.05,7.7,11.41,Bangalore,student1880@college.edu
2881,Student_1881,Female,22,CE,5,59.95,18.9,43.8,Mumbai,student1881@college.edu
2882,Student_1882,Female,24,ME,3,99.99,7.41,54.2,Chennai,student1882@college.edu
2883,Student_1883,Male,21,IT,1,50.11,9.61,15.57,Hyderabad,student1883@college.edu
2884,Student_1884,Male,20,IT,4,81.93,12.01,39.96,Kolkata,student1884@college.edu
2885,Student_1885,Male,22,ME,6,57.06,20.15,58.34,Mumbai,student1885@college.edu
2886,Student_1886,Female,18,IT,6,96.03,16.65,74.08,Bangalore,student1886@college.edu
2887,Student_1887,Female,22,IT,3,54.68,18.78,53.37,Hyderabad,student1887@college.edu
2888,Student_1888,Female,21,CE,6,97.75,16.34,25.91,Hyderabad,student1888@college.edu
2889,Student_1889,Male,23,ME,4,80.55,18.67,56.58,Pune,student1889@college.edu
2890,Student_1890,Male,20,EEE,1,50.06,5.06,48.87,Pune,student1890@college.edu
2891,Student_1891,Female,24,CSE,3,94.7,23.62,23.77,Bangalore,student1891@college.edu
2892,Student_1892,Female,19,CSE,8,76.09,7.22,65.32,Kolkata,student1892@college.edu
2893,Student_1893,Male,24,IT,6,63.13,13.12,37.78,Bangalore,student1893@college.edu
2894,Student_1894,Male,21,CSE,6,88.36,20.42,72.53,Bangalore,student1894@college.edu
2895,Student_1895,Male,20,ME,4,96.33,13.7,56.99,Mumbai,student1895@college.edu
2896,Student_1896,Male,22,ME,5,74.18,23.94,51.9,Chennai,student1896@college.edu
2897,Student_1897,Female,23,ECE,5,65.78,14.35,57.34,Bangalore,student1897@college.edu
2898,Student_1898,Male,17,ECE,7,89.45,22.5,41.08,Kolkata,student1898@college.edu
2899,Student_1899,Female,23,CSE,6,84.09,21.22,42.84,Hyderabad,student1899@college.edu
2900,Student_1900,Female,17,EEE,8,94.44,24.62,65.33,Hyderabad,student1900@college.edu
2901,Student_1901,Female,18,ECE,1,84.63,23.53,54.26,Delhi,student1901@college.edu
2902,Student_1902,Male,23,ECE,3,62.18,22.96,68.32,Bangalore,student1902@college.edu
2903,Student_1903,Male,20,ME,6,96.58,19.63,67.9,Mumbai,student1903@college.edu
2904,Student_1904,Male,17,EEE,2,55.24,12.34,73.47,Delhi,student1904@college.edu
2905,Student_1905,Male,19,IT,3,63.4,7.12,55.51,Pune,student1905@college.edu
2906,Student_1906,Female,20,CSE,7,76.01,18.77,42.65,Chennai,student1906@college.edu
2907,Student_1907,Male,19,ECE,5,78.29,24.57,20.81,Kolkata,student1907@college.edu
2908,Student_1908,Male,23,EEE,8,50.77,19.53,55.85,Bangalore,student1908@college.edu
2909,Student_1909,Female,19,EEE,6,89.03,23.57,28.95,Hyderabad,student1909@college.edu
2910,Student_1910,Male,17,CSE,4,68.08,21.09,28.39,Mumbai,student1910@college.edu
2911,Student_1911,Female,20,EEE,2,70.32,8.26,25.49,Hyderabad,student1911@college.edu
2912,Student_1912,Female,22,EEE,6,90.47,9.98,66.88,Bangalore,student1912@college.edu
2913,Student_1913,Female,21,EEE,8,68.96,11.84,66.42,Pune,student1913@college.edu
2914,Student_1914,Female,17,ECE,7,52.36,8.37,51.01,Delhi,student1914@college.edu
2915,Student_1915,Female,17,CSE,1,58.82,16.63,40.74,Bangalore,student1915@college.edu
2916,Student_1916,Female,22,EEE,2,97.8,24.51,53.69,Delhi,student1916@college.edu
2917,Student_1917,Female,20,EEE,7,53.52,20.23,49.47,Kolkata,student1917@college.edu
2918,Student_1918,Female,20,ECE,6,67.75,13.47,37.02,Mumbai,student1918@college.edu
2919,Student_1919,Male,24,CSE,1,75.16,5.09,34.68,Pune,student1919@college.edu
2920,Student_1920,Male,23,ME,2,74.66,11.27,34.88,Mumbai,student1920@college.edu
2921,Student_1921,Male,19,ECE,1,50.2,15.54,48.29,Kolkata,student1921@college.edu
2922,Student_1922,Male,23,CSE,1,75.06,11.49,52.1,Pune,student1922@college.edu
2923,Student_1923,Female,22,EEE,2,69.19,7.22,39.36,Pune,student1923@college.edu
2924,Student_1924,Male,23,CSE,2,98.6,13.86,72.96,Delhi,student1924@college.edu
2925,Student_1925,Female,22,CSE,1,57.96,10.07,15.45,Delhi,student1925@college.edu
2926,Student_1926,Male,20,IT,7,67.71,23.18,32.56,Delhi,student1926@college.edu
2927,Student_1927,Male,19,CSE,8,70.97,7.04,37.24,Hyderabad,student1927@college.edu
2928,Student_1928,Male,23,ME,5,69.53,5.98,11.1,Chennai,student1928@college.edu
2929,Student_1929,Female,17,CSE,2,83.29,5.11,33.72,Bangalore,student1929@college.edu
2930,Student_1930,Male,18,ME,6,60.78,11.56,27.79,Delhi,student1930@college.edu
2931,Student_1931,Female,24,EEE,3,61.05,18.21,42.89,Chennai,student1931@college.edu
2932,Student_1932,Female,21,ME,4,86.46,19.61,31.87,Chennai,student1932@college.edu
2933,Student_1933,Male,17,EEE,1,75.01,14.07,57.2,Mumbai,student1933@college.edu
2934,Student_1934,Male,20,EEE,1,70.76,18.69,43.15,Kolkata,student1934@college.edu
2935,Student_1935,Male,21,ME,4,58.46,12.2,18.43,Hyderabad,student1935@college.edu
2936,Student_1936,Female,18,ECE,5,59.38,18.36,58.75,Chennai,student1936@college.edu
2937,Student_1937,Male,18,CE,4,50.53,5.81,16.45,Bangalore,student1937@college.edu
2938,Student_1938,Female,19,CSE,2,54.57,12.82,64.54,Hyderabad,student1938@college.edu
2939,Student_1939,Female,21,IT,4,77.84,20.82,70.54,Mumbai,student1939@college.edu
2940,Student_1940,Male,19,CE,1,94.59,21.06,30.96,Delhi,student1940@college.edu
2941,Student_1941,Male,17,CSE,4,64.36,19.32,70.2,Pune,student1941@college.edu
2942,Student_1942,Female,22,CSE,3,66.39,9.08,61.55,Chennai,student1942@college.edu
2943,Student_1943,Female,22,EEE,6,55.78,9.94,69.96,Kolkata,student1943@college.edu
2944,Student_1944,Female,22,CSE,2,69.43,24.92,53.31,Pune,student1944@college.edu
2945,Student_1945,Male,21,IT,4,51.86,7.07,25.32,Mumbai,student1945@college.edu
2946,Student_1946,Female,22,CSE,1,95.88,8.61,68.14,Hyderabad,student1946@college.edu
2947,Student_1947,Male,17,ME,7,83.66,7.6,21.98,Bangalore,student1947@college.edu
2948,Student_1948,Female,19,CE,6,99.54,11.55,23.85,Delhi,student1948@college.edu
2949,Student_1949,Female,21,ME,2,94.14,9.2,27.62,Hyderabad,student1949@college.edu
2950,Student_1950,Male,19,IT,1,73.65,14.95,29.78,Kolkata,student1950@college.edu
2951,Student_1951,Female,21,CSE,5,75.98,14.52,43.44,Chennai,student1951@college.edu
2952,Student_1952,Male,19,IT,3,59.53,23.03,56.37,Kolkata,student1952@college.edu
2953,Student_1953,Male,18,EEE,8,73.1,5.69,70.2,Hyderabad,student1953@college.edu
2954,Student_1954,Female,19,ME,5,95.15,11.4,15.75,Hyderabad,student1954@college.edu
2955,Student_1955,Male,22,ME,8,52.54,16.93,72.03,Pune,student1955@college.edu
2956,Student_1956,Male,18,ECE,3,93.18,17.1,69.89,Kolkata,student1956@college.edu
2957,Student_1957,Female,19,CSE,4,67.05,14.6,13.51,Kolkata,student1957@college.edu
2958,Student_1958,Male,21,EEE,2,94.98,21.31,33.42,Kolkata,student1958@college.edu
2959,Student_1959,Male,21,ME,4,97.04,6.25,62.85,Delhi,student1959@college.edu
2960,Student_1960,Male,24,ME,3,83.54,21.31,49.75,Bangalore,student1960@college.edu
2961,Student_1961,Female,21,EEE,3,83.22,14.9,60.64,Hyderabad,student1961@college.edu
2962,Student_1962,Male,20,IT,3,72.64,7.68,56.74,Mumbai,student1962@college.edu
2963,Student_1963,Female,17,IT,8,91.78,22.71,42.29,Delhi,student1963@college.edu
2964,Student_1964,Female,21,CSE,6,98.08,17.98,12.68,Delhi,student1964@college.edu
2965,Student_1965,Male,18,ECE,1,88.75,8.27,47.98,Delhi,student1965@college.edu
2966,Student_1966,Male,24,ME,2,81.1,5.67,13.16,Pune,student1966@college.edu
2967,Student_1967,Male,21,ECE,4,80.34,7.82,49.24,Bangalore,student1967@college.edu
2968,Student_1968,Female,20,IT,4,92.47,17.18,62.03,Bangalore,student1968@college.edu
2969,Student_1969,Male,22,IT,5,77.06,8.59,48.02,Mumbai,student1969@college.edu
2970,Student_1970,Male,18,CE,8,90.19,9.52,74.81,Kolkata,student1970@college.edu
2971,Student_1971,Male,20,CSE,3,75.44,5.5,39.63,Pune,student1971@college.edu
2972,Student_1972,Male,22,CE,7,53.12,19.46,58.67,Hyderabad,student1972@college.edu
2973,Student_1973,Male,23,CE,3,69.2,21.21,53.37,Chennai,student1973@college.edu
2974,Student_1974,Female,23,CE,3,72.22,20.94,74.44,Pune,student1974@college.edu
2975,Student_1975,Female,18,CSE,7,57.08,7.55,56.36,Chennai,student1975@college.edu
2976,Student_1976,Male,19,CSE,4,55.12,23.07,20.66,Hyderabad,student1976@college.edu
2977,Student_1977,Male,17,EEE,5,76.77,18.45,72.11,Mumbai,student1977@college.edu
2978,Student_1978,Male,24,ECE,1,54.26,22.95,53.41,Bangalore,student1978@college.edu
2979,Student_1979,Male,17,ECE,7,65.15,13.94,13.86,Chennai,student1979@college.edu
2980,Student_1980,Female,20,EEE,8,87.23,13.74,52.74,Delhi,student1980@college.edu
2981,Student_1981,Male,22,EEE,6,98.22,20.69,67.4,Pune,student1981@college.edu
2982,Student_1982,Female,17,IT,2,85.89,6.87,47.51,Chennai,student1982@college.edu
2983,Student_1983,Female,22,CE,8,99.63,15.42,33.01,Hyderabad,student1983@college.edu
2984,Student_1984,Male,22,EEE,7,84.92,21.73,63.36,Bangalore,student1984@college.edu
2985,Student_1985,Female,20,ME,1,64.69,21.6,60.86,Delhi,student1985@college.edu
2986,Student_1986,Female,20,ECE,4,83.6,24.12,45.37,Chennai,student1986@college.edu
2987,Student_1987,Female,20,EEE,6,85.11,18.97,20.03,Bangalore,student1987@college.edu
2988,Student_1988,Female,17,ME,6,68.59,9.16,26.31,Hyderabad,student1988@college.edu
2989,Student_1989,Male,23,ME,6,50.89,5.41,58,Mumbai,student1989@college.edu
2990,Student_1990,Male,20,ME,3,85.16,14.59,62.4,Hyderabad,student1990@college.edu
2991,Student_1991,Female,24,IT,2,51.09,15.27,28.15,Mumbai,student1991@college.edu
2992,Student_1992,Male,17,IT,4,81.56,9.81,33.92,Bangalore,student1992@college.edu
2993,Student_1993,Male,20,ME,4,58.18,7.49,15.05,Bangalore,student1993@college.edu
2994,Student_1994,Male,21,IT,6,78.28,16.72,56.38,Delhi,student1994@college.edu
2995,Student_1995,Male,22,CE,4,75.2,20.29,10.23,Hyderabad,student1995@college.edu
2996,Student_1996,Male,24,ME,2,50.68,24.86,13.03,Kolkata,student1996@college.edu
2997,Student_1997,Female,20,CE,2,68.14,20.17,10.28,Pune,student1997@college.edu
2998,Student_1998,Male,18,CE,5,80.05,20.87,51.95,Kolkata,student1998@college.edu
2999,Student_1999,Male,22,ME,7,92.43,17.33,37.13,Kolkata,student1999@college.edu
3000,Student_2000,Male,22,ECE,7,94.43,24.72,29.34,Kolkata,student2000@college.edu
